BIANA ID	UniProt ID	Gene Symbol	Seed	Description	Gene ID	Equivalent Entries	GUILD Score	Degree
26935	O43236	SEPTIN4	0	RecName: Full=Septin-4 {ECO:0000312|HGNC:HGNC:9165}; AltName: Full=Bradeion beta {ECO:0000303|PubMed:11511094}; AltName: Full=Brain protein H5 {ECO:0000250|UniProtKB:P28661}; AltName: Full=CE5B3 beta {ECO:0000312|HGNC:HGNC:9165}; AltName: Full=Cell division control-related protein 2 {ECO:0000312|HGNC:HGNC:9165}; Short=hCDCREL-2 {ECO:0000312|HGNC:HGNC:9165}; AltName: Full=Peanut-like protein 2 {ECO:0000303|PubMed:9889007};	5414	-	0.11496	17
29323	Q9BZE1	MRPL37	0	RecName: Full=Large ribosomal subunit protein mL37 {ECO:0000303|PubMed:25278503}; AltName: Full=39S ribosomal protein L2, mitochondrial; Short=L2mt; Short=MRP-L2; AltName: Full=39S ribosomal protein L37, mitochondrial; Short=L37mt; Short=MRP-L37; Flags: Precursor;	51253	-	0.114958	113
47123	Q8IZU0	FAM9B	0	RecName: Full=Protein FAM9B;	171483	-	0.114956	139
13190	Q9BRS8	LARP6	0	RecName: Full=La-related protein 6; AltName: Full=Acheron; Short=Achn; AltName: Full=La ribonucleoprotein domain family member 6;	55323	-	0.114953	8
8558	Q9Y2H9	MAST1	0	RecName: Full=Microtubule-associated serine/threonine-protein kinase 1; EC=2.7.11.1; AltName: Full=Syntrophin-associated serine/threonine-protein kinase;	22983	-	0.114947	45
8247	P45973	CBX5	0	RecName: Full=Chromobox protein homolog 5; AltName: Full=Antigen p25; AltName: Full=Heterochromatin protein 1 homolog alpha; Short=HP1 alpha;	23468	-	0.114944	105
8701	Q9UKI8	TLK1	0	RecName: Full=Serine/threonine-protein kinase tousled-like 1; EC=2.7.11.1; AltName: Full=PKU-beta; AltName: Full=Tousled-like kinase 1;	9874	-	0.114939	38
8920	P02743	APCS	0	RecName: Full=Serum amyloid P-component; Short=SAP; AltName: Full=9.5S alpha-1-glycoprotein; Contains: RecName: Full=Serum amyloid P-component(1-203); Flags: Precursor;	325	-	0.114937	8
7610	Q6PJP8	DCLRE1A	0	RecName: Full=DNA cross-link repair 1A protein; AltName: Full=Beta-lactamase DCLRE1A; EC=3.5.2.6 {ECO:0000269|PubMed:31434986}; AltName: Full=SNM1 homolog A; Short=hSNM1; Short=hSNM1A;	9937	-	0.114922	11
24949	Q9UQ35	SRRM2	0	RecName: Full=Serine/arginine repetitive matrix protein 2; AltName: Full=300 kDa nuclear matrix antigen; AltName: Full=Serine/arginine-rich splicing factor-related nuclear matrix protein of 300 kDa; Short=SR-related nuclear matrix protein of 300 kDa; Short=Ser/Arg-related nuclear matrix protein of 300 kDa; AltName: Full=Splicing coactivator subunit SRm300; AltName: Full=Tax-responsive enhancer element-binding protein 803; Short=TaxREB803;	23524	-	0.114916	131
23192	O15273	TCAP	0	RecName: Full=Telethonin; AltName: Full=Titin cap protein;	8557	-	0.114916	64
44596	Q9Y3R0	GRIP1	0	RecName: Full=Glutamate receptor-interacting protein 1; Short=GRIP-1;	23426	-	0.114912	59
23115	Q8IYF3	TEX11	0	RecName: Full=Testis-expressed protein 11; AltName: Full=Protein ZIP4 homolog {ECO:0000250|UniProtKB:Q14AT2}; Short=ZIP4H;	56159	-	0.114911	89
14947	P35916	FLT4	0	RecName: Full=Vascular endothelial growth factor receptor 3; Short=VEGFR-3; EC=2.7.10.1; AltName: Full=Fms-like tyrosine kinase 4; Short=FLT-4; AltName: Full=Tyrosine-protein kinase receptor FLT4; Flags: Precursor;	2324	-	0.114909	187
20637	Q5VVX9	UBE2U	0	RecName: Full=Ubiquitin-conjugating enzyme E2 U; EC=2.3.2.23; AltName: Full=E2 ubiquitin-conjugating enzyme U; AltName: Full=Ubiquitin carrier protein U; AltName: Full=Ubiquitin-protein ligase U;	148581	-	0.114897	70
12074	Q9NRL2	BAZ1A	0	RecName: Full=Bromodomain adjacent to zinc finger domain protein 1A; AltName: Full=ATP-dependent chromatin-remodeling protein; AltName: Full=ATP-utilizing chromatin assembly and remodeling factor 1; Short=hACF1; AltName: Full=CHRAC subunit ACF1; AltName: Full=Williams syndrome transcription factor-related chromatin-remodeling factor 180; Short=WCRF180; AltName: Full=hWALp1;	11177	-	0.114893	66
24759	Q8N3U4	STAG2	0	RecName: Full=Cohesin subunit SA-2; AltName: Full=SCC3 homolog 2; AltName: Full=Stromal antigen 2;	10735	-	0.11488	60
44108	Q96CS2	HAUS1	0	RecName: Full=HAUS augmin-like complex subunit 1; AltName: Full=Coiled-coil domain-containing protein 5; AltName: Full=Enhancer of invasion-cluster; Short=HEI-C;	115106	-	0.114872	118
11272	Q9C000	NLRP1	0	RecName: Full=NACHT, LRR and PYD domains-containing protein 1 {ECO:0000305}; EC=3.4.-.- {ECO:0000269|PubMed:22087307}; EC=3.6.4.- {ECO:0000269|PubMed:33243852}; AltName: Full=Caspase recruitment domain-containing protein 7; AltName: Full=Death effector filament-forming ced-4-like apoptosis protein {ECO:0000303|PubMed:11076957}; AltName: Full=Nucleotide-binding domain and caspase recruitment domain; Contains: RecName: Full=NACHT, LRR and PYD domains-containing protein 1, C-terminus {ECO:0000305}; Short=NLRP1-CT {ECO:0000303|PubMed:33420033}; Contains: RecName: Full=NACHT, LRR and PYD domains-containing protein 1, N-terminus {ECO:0000305}; Short=NLRP1-NT {ECO:0000303|PubMed:33420033};	22861	-	0.114865	7
16285	Q9NX46	ADPRS	0	RecName: Full=ADP-ribosylhydrolase ARH3 {ECO:0000305}; AltName: Full=ADP-ribose glycohydrolase ARH3 {ECO:0000305}; AltName: Full=ADP-ribosylhydrolase 3 {ECO:0000303|PubMed:16278211}; AltName: Full=O-acetyl-ADP-ribose deacetylase ARH3 {ECO:0000305}; EC=3.5.1.- {ECO:0000269|PubMed:17075046, ECO:0000269|PubMed:21498885}; AltName: Full=Poly(ADP-ribose) glycohydrolase ARH3 {ECO:0000305}; EC=3.2.1.143 {ECO:0000269|PubMed:16278211, ECO:0000269|PubMed:17075046, ECO:0000269|PubMed:22433848}; AltName: Full=[Protein ADP-ribosylarginine] hydrolase-like protein 2 {ECO:0000305}; AltName: Full=[Protein ADP-ribosylserine] hydrolase {ECO:0000305}; EC=3.2.2.- {ECO:0000269|PubMed:28650317, ECO:0000269|PubMed:29234005, ECO:0000269|PubMed:34625544};	54936	-	0.114865	23
19066	Q01831	XPC	0	RecName: Full=DNA repair protein complementing XP-C cells; AltName: Full=Xeroderma pigmentosum group C-complementing protein; AltName: Full=p125;	7508	-	0.114865	50
56624	Q8NFD5	ARID1B	0	RecName: Full=AT-rich interactive domain-containing protein 1B {ECO:0000305}; Short=ARID domain-containing protein 1B; AltName: Full=BRG1-associated factor 250b; Short=BAF250B; AltName: Full=BRG1-binding protein hELD/OSA1; AltName: Full=Osa homolog 2; Short=hOsa2; AltName: Full=p250R;	57492	-	0.114861	176
31999	Q7Z3G6	PRICKLE2	0	RecName: Full=Prickle-like protein 2; Flags: Precursor;	166336	-	0.114851	3
52192	Q9BPX3	NCAPG	0	RecName: Full=Condensin complex subunit 3; AltName: Full=Chromosome-associated protein G; AltName: Full=Condensin subunit CAP-G; Short=hCAP-G; AltName: Full=Melanoma antigen NY-MEL-3; AltName: Full=Non-SMC condensin I complex subunit G; AltName: Full=XCAP-G homolog;	64151	-	0.114846	88
10834	Q13867	BLMH	0	RecName: Full=Bleomycin hydrolase; Short=BH; Short=BLM hydrolase; Short=BMH; EC=3.4.22.40;	642	-	0.114832	42
36685	O43639	NCK2	0	RecName: Full=Cytoplasmic protein NCK2; AltName: Full=Growth factor receptor-bound protein 4; AltName: Full=NCK adaptor protein 2; Short=Nck-2; AltName: Full=SH2/SH3 adaptor protein NCK-beta;	8440	-	0.114824	167
26857	Q9Y6X0	SETBP1	0	RecName: Full=SET-binding protein; Short=SEB;	26040	-	0.114806	14
28642	Q9Y3B9	RRP15	0	RecName: Full=RRP15-like protein; AltName: Full=Ribosomal RNA-processing protein 15;	51018	-	0.114804	56
38650	A8MW99	MEI4	0	RecName: Full=Meiosis-specific protein MEI4;	101928601	-	0.114804	36
26626	Q9H299	SH3BGRL3	0	RecName: Full=SH3 domain-binding glutamic acid-rich-like protein 3; AltName: Full=SH3 domain-binding protein 1; Short=SH3BP-1; AltName: Full=TNF inhibitory protein B1 {ECO:0000303|PubMed:10554026}; Short=TIP-B1 {ECO:0000303|PubMed:10554026};	83442	-	0.1148	28
15896	P42336	PIK3CA	0	RecName: Full=Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform; Short=PI3-kinase subunit alpha; Short=PI3K-alpha; Short=PI3Kalpha {ECO:0000303|PubMed:28676499}; Short=PtdIns-3-kinase subunit alpha; EC=2.7.1.137 {ECO:0000269|PubMed:23936502}; EC=2.7.1.153 {ECO:0000269|PubMed:15135396, ECO:0000269|PubMed:28676499}; AltName: Full=Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit alpha; Short=PtdIns-3-kinase subunit p110-alpha; Short=p110alpha {ECO:0000303|PubMed:15135396}; AltName: Full=Phosphoinositide 3-kinase alpha {ECO:0000303|PubMed:28676499}; AltName: Full=Phosphoinositide-3-kinase catalytic alpha polypeptide; AltName: Full=Serine/threonine protein kinase PIK3CA; EC=2.7.11.1 {ECO:0000269|PubMed:23936502, ECO:0000269|PubMed:28676499};	5290	-	0.114797	48
9555	P53985	SLC16A1	0	RecName: Full=Monocarboxylate transporter 1 {ECO:0000303|PubMed:7835905}; Short=MCT 1; AltName: Full=Solute carrier family 16 member 1;	6566	-	0.114786	162
17366	Q86VM9	ZC3H18	0	RecName: Full=Zinc finger CCCH domain-containing protein 18 {ECO:0000305}; AltName: Full=Nuclear protein NHN1;	124245	-	0.114784	66
16897	Q9Y4E5	ZNF451	0	RecName: Full=E3 SUMO-protein ligase ZNF451 {ECO:0000303|PubMed:26524494}; EC=2.3.2.- {ECO:0000269|PubMed:26524493, ECO:0000269|PubMed:26524494}; AltName: Full=Coactivator for steroid receptors {ECO:0000303|Ref.1}; AltName: Full=E3 SUMO-protein transferase ZNF451 {ECO:0000305}; AltName: Full=Zinc finger protein 451;	26036	-	0.114777	53
24763	Q99469	STAC	0	RecName: Full=SH3 and cysteine-rich domain-containing protein; AltName: Full=Src homology 3 and cysteine-rich domain-containing protein;	6769	-	0.114772	23
13819	Q07864	POLE	0	RecName: Full=DNA polymerase epsilon catalytic subunit A; EC=2.7.7.7 {ECO:0000250|UniProtKB:P21951}; AltName: Full=3'-5' exodeoxyribonuclease {ECO:0000305}; EC=3.1.11.- {ECO:0000250|UniProtKB:P21951}; AltName: Full=DNA polymerase II subunit A;	5426	-	0.11477	43
14019	P46531	NOTCH1	0	RecName: Full=Neurogenic locus notch homolog protein 1; Short=Notch 1; Short=hN1; AltName: Full=Translocation-associated notch protein TAN-1; Contains: RecName: Full=Notch 1 extracellular truncation; Short=NEXT; Contains: RecName: Full=Notch 1 intracellular domain; Short=NICD; Flags: Precursor;	4851	-	0.114762	82
30749	Q8WWW0	RASSF5	0	RecName: Full=Ras association domain-containing protein 5; AltName: Full=New ras effector 1; AltName: Full=Regulator for cell adhesion and polarization enriched in lymphoid tissues; Short=RAPL;	83593	-	0.114746	44
45603	P48728	AMT	0	RecName: Full=Aminomethyltransferase, mitochondrial {ECO:0000305}; EC=2.1.2.10 {ECO:0000269|PubMed:16051266}; AltName: Full=Glycine cleavage system T protein {ECO:0000303|PubMed:7916605}; Short=GCVT; Flags: Precursor;	275	-	0.114745	8
42484	P13232	IL7	0	RecName: Full=Interleukin-7; Short=IL-7; Flags: Precursor;	3574	-	0.114744	3
47994	Q96C92	ENTR1	0	RecName: Full=Endosome-associated-trafficking regulator 1 {ECO:0000305}; AltName: Full=Antigen NY-CO-3 {ECO:0000303|PubMed:9610721}; AltName: Full=Serologically defined colon cancer antigen 3 {ECO:0000303|PubMed:23108400};	10807	-	0.114739	144
32433	O75817	POP7	0	RecName: Full=Ribonuclease P protein subunit p20; Short=RNaseP protein p20; AltName: Full=Ribonucleases P/MRP protein subunit POP7 homolog; Short=hPOP7;	10248	-	0.114725	20
48278	Q15723	ELF2	0	RecName: Full=ETS-related transcription factor Elf-2; AltName: Full=E74-like factor 2; AltName: Full=New ETS-related factor;	1998	-	0.114721	117
24200	P49590	HARS2	0	RecName: Full=Histidine--tRNA ligase, mitochondrial; EC=6.1.1.21 {ECO:0000269|PubMed:21464306}; AltName: Full=Histidine--tRNA ligase-like; AltName: Full=Histidyl-tRNA synthetase; Short=HisRS; Flags: Precursor;	23438	-	0.114717	81
45563	P43026	GDF5	0	RecName: Full=Growth/differentiation factor 5; Short=GDF-5; AltName: Full=Bone morphogenetic protein 14; Short=BMP-14; AltName: Full=Cartilage-derived morphogenetic protein 1; Short=CDMP-1; AltName: Full=Lipopolysaccharide-associated protein 4; Short=LAP-4; Short=LPS-associated protein 4; AltName: Full=Radotermin; Flags: Precursor;	8200	-	0.114717	1
54008	Q8IWD4	CCDC117	0	RecName: Full=Coiled-coil domain-containing protein 117 {ECO:0000305};	150275	-	0.114717	1
11200	Q13546	RIPK1	0	RecName: Full=Receptor-interacting serine/threonine-protein kinase 1; EC=2.7.11.1 {ECO:0000269|PubMed:23473668, ECO:0000269|PubMed:30988283, ECO:0000269|PubMed:31827280, ECO:0000269|PubMed:8612133}; AltName: Full=Cell death protein RIP {ECO:0000303|PubMed:8612133}; AltName: Full=Receptor-interacting protein 1 {ECO:0000303|PubMed:16603398}; Short=RIP-1 {ECO:0000303|PubMed:16603398};	8737	-	0.114699	54
50140	Q8WTU0	DDI1	0	RecName: Full=Protein DDI1 homolog 1; EC=3.4.23.- {ECO:0000250|UniProtKB:I7HUG0};	414301	-	0.114694	22
26643	Q99961	SH3GL1	0	RecName: Full=Endophilin-A2; AltName: Full=EEN fusion partner of MLL; AltName: Full=Endophilin-2; AltName: Full=Extra eleven-nineteen leukemia fusion gene protein; Short=EEN; AltName: Full=SH3 domain protein 2B; AltName: Full=SH3 domain-containing GRB2-like protein 1;	6455	-	0.114691	103
15216	P21917	DRD4	0	RecName: Full=D(4) dopamine receptor; AltName: Full=D(2C) dopamine receptor; AltName: Full=Dopamine D4 receptor;	1815	-	0.114686	7
14472	P00734	F2	0	RecName: Full=Prothrombin; EC=3.4.21.5; AltName: Full=Coagulation factor II; Contains: RecName: Full=Activation peptide fragment 1; Contains: RecName: Full=Activation peptide fragment 2; Contains: RecName: Full=Thrombin light chain; Contains: RecName: Full=Thrombin heavy chain; Flags: Precursor;	2147	-	0.114673	4
7516	P49711	CTCF	0	RecName: Full=Transcriptional repressor CTCF; AltName: Full=11-zinc finger protein; AltName: Full=CCCTC-binding factor; AltName: Full=CTCFL paralog;	10664	-	0.114662	77
25666	O14544	SOCS6	0	RecName: Full=Suppressor of cytokine signaling 6; Short=SOCS-6; AltName: Full=Cytokine-inducible SH2 protein 4; Short=CIS-4; AltName: Full=Suppressor of cytokine signaling 4; Short=SOCS-4;	9306	-	0.114661	97
38244	Q8TD10	MIPOL1	0	RecName: Full=Mirror-image polydactyly gene 1 protein;	145282	-	0.114655	86
53432	Q69YH5	CDCA2	0	RecName: Full=Cell division cycle-associated protein 2; AltName: Full=Recruits PP1 onto mitotic chromatin at anaphase protein; Short=Repo-Man;	157313	-	0.11465	55
28915	Q9H9Y6	POLR1B	0	RecName: Full=DNA-directed RNA polymerase I subunit RPA2; Short=RNA polymerase I subunit 2; EC=2.7.7.6 {ECO:0000269|PubMed:34671025, ECO:0000269|PubMed:34887565, ECO:0000269|PubMed:36271492}; AltName: Full=DNA-directed RNA polymerase I 135 kDa polypeptide; Short=RPA135;	84172	-	0.11465	62
14044	Q9UPT9	USP22	0	RecName: Full=Ubiquitin carboxyl-terminal hydrolase 22; EC=3.4.19.12 {ECO:0000269|PubMed:22542455, ECO:0000269|PubMed:31399419, ECO:0000269|PubMed:32130408, ECO:0000269|PubMed:33369872}; AltName: Full=Deubiquitinating enzyme 22; AltName: Full=Ubiquitin thioesterase 22; AltName: Full=Ubiquitin-specific-processing protease 22;	23326	-	0.114645	26
34719	Q9UBD5	ORC3	0	RecName: Full=Origin recognition complex subunit 3; AltName: Full=Origin recognition complex subunit Latheo;	23595	-	0.114641	33
31172	P07919	UQCRH	0	RecName: Full=Cytochrome b-c1 complex subunit 6, mitochondrial; AltName: Full=Complex III subunit 6; AltName: Full=Complex III subunit VIII; AltName: Full=Cytochrome c1 non-heme 11 kDa protein; AltName: Full=Mitochondrial hinge protein; AltName: Full=Ubiquinol-cytochrome c reductase complex 11 kDa protein; Flags: Precursor;	7388	-	0.114641	59
16175	Q16558	KCNMB1	0	RecName: Full=Calcium-activated potassium channel subunit beta-1; AltName: Full=BK channel subunit beta-1; Short=BKbeta; Short=BKbeta1; Short=Hbeta1; AltName: Full=Calcium-activated potassium channel, subfamily M subunit beta-1; Short=Calcium-activated potassium channel subunit beta; AltName: Full=Charybdotoxin receptor subunit beta-1; AltName: Full=K(VCA)beta-1; AltName: Full=Maxi K channel subunit beta-1; AltName: Full=Slo-beta-1; Short=Slo-beta;	3779	-	0.114635	5
50371	Q92904	DAZL	0	RecName: Full=Deleted in azoospermia-like; AltName: Full=DAZ homolog; AltName: Full=DAZ-like autosomal; AltName: Full=Deleted in azoospermia-like 1; AltName: Full=SPGY-like-autosomal;	1618	-	0.11463	132
61403	Q6UW10	SFTA2	0	RecName: Full=Surfactant-associated protein 2; AltName: Full=Surfactant-associated protein G; Short=SP-G; Flags: Precursor;	389376	-	0.114617	2
39984	P61968	LMO4	0	RecName: Full=LIM domain transcription factor LMO4; AltName: Full=Breast tumor autoantigen; AltName: Full=LIM domain only protein 4; Short=LMO-4;	8543	-	0.114611	134
47291	Q86YD7	FAM90A1	0	RecName: Full=Protein FAM90A1;	55138	-	0.11461	159
44949	O00461	GOLIM4	0	RecName: Full=Golgi integral membrane protein 4; AltName: Full=Golgi integral membrane protein, cis; Short=GIMPc; AltName: Full=Golgi phosphoprotein 4; AltName: Full=Golgi-localized phosphoprotein of 130 kDa; Short=Golgi phosphoprotein of 130 kDa;	27333	-	0.114609	56
43055	Q8IXS8	HYCC2	0	RecName: Full=Hyccin 2 {ECO:0000305};	285172	-	0.114606	102
38303	Q8N108	MIER1	0	RecName: Full=Mesoderm induction early response protein 1; Short=Early response 1; Short=Er1; Short=Mi-er1; Short=hMi-er1;	57708	-	0.114599	36
7850	Q7Z434	MAVS	0	RecName: Full=Mitochondrial antiviral-signaling protein {ECO:0000305}; Short=MAVS {ECO:0000305}; AltName: Full=CARD adapter inducing interferon beta {ECO:0000303|PubMed:16177806}; Short=Cardif {ECO:0000303|PubMed:16177806}; AltName: Full=Interferon beta promoter stimulator protein 1; Short=IPS-1; AltName: Full=Putative NF-kappa-B-activating protein 031N; AltName: Full=Virus-induced-signaling adapter; Short=VISA;	57506	-	0.114591	128
60763	Q4G0S7	CCDC152	0	RecName: Full=Coiled-coil domain-containing protein 152;	100129792	-	0.114587	39
17207	O95159	ZFPL1	0	RecName: Full=Zinc finger protein-like 1; AltName: Full=Zinc finger protein MCG4;	7542	-	0.114572	381
14882	Q9NPC7	MYNN	0	RecName: Full=Myoneurin; AltName: Full=Zinc finger and BTB domain-containing protein 31;	55892	-	0.114572	17
23544	Q15814	TBCC	0	RecName: Full=Tubulin-specific chaperone C; AltName: Full=Tubulin-folding cofactor C; Short=CFC;	6903	-	0.114571	4
52565	Q96SN8	CDK5RAP2	0	RecName: Full=CDK5 regulatory subunit-associated protein 2; AltName: Full=CDK5 activator-binding protein C48; AltName: Full=Centrosome-associated protein 215;	55755	-	0.114569	122
46751	O15520	FGF10	0	RecName: Full=Fibroblast growth factor 10; Short=FGF-10; AltName: Full=Keratinocyte growth factor 2; Flags: Precursor;	2255	-	0.114565	4
36858	Q4G0N4	NADK2	0	RecName: Full=NAD kinase 2, mitochondrial; EC=2.7.1.23; AltName: Full=Mitochondrial NAD kinase; AltName: Full=NAD kinase domain-containing protein 1, mitochondrial; Flags: Precursor;	133686	-	0.114564	90
47494	Q06265	EXOSC9	0	RecName: Full=Exosome complex component RRP45; AltName: Full=Autoantigen PM/Scl 1; AltName: Full=Exosome component 9; AltName: Full=P75 polymyositis-scleroderma overlap syndrome-associated autoantigen; AltName: Full=Polymyositis/scleroderma autoantigen 1; AltName: Full=Polymyositis/scleroderma autoantigen 75 kDa; Short=PM/Scl-75;	5393	-	0.11455	45
26528	Q6PI26	SHQ1	0	RecName: Full=Protein SHQ1 homolog;	55164	-	0.114544	2
7832	P04114	APOB	0	RecName: Full=Apolipoprotein B-100; Short=Apo B-100; Contains: RecName: Full=Apolipoprotein B-48; Short=Apo B-48; Flags: Precursor;	338	-	0.114538	38
47496	Q96B26	EXOSC8	0	RecName: Full=Exosome complex component RRP43; AltName: Full=Exosome component 8; AltName: Full=Opa-interacting protein 2; Short=OIP-2; AltName: Full=Ribosomal RNA-processing protein 43; AltName: Full=p9;	11340	-	0.114534	127
45831	Q14C86	GAPVD1	0	RecName: Full=GTPase-activating protein and VPS9 domain-containing protein 1; AltName: Full=GAPex-5; AltName: Full=Rab5-activating protein 6;	26130	-	0.114533	93
19292	Q9H967	WDR76	0	RecName: Full=WD repeat-containing protein 76;	79968	-	0.114532	55
55325	Q13515	BFSP2	0	RecName: Full=Phakinin {ECO:0000303|PubMed:28935373}; AltName: Full=49 kDa cytoskeletal protein; AltName: Full=Beaded filament structural protein 2 {ECO:0000303|PubMed:10729115}; AltName: Full=Lens fiber cell beaded filament protein CP 47 {ECO:0000303|PubMed:28935373}; Short=CP47 {ECO:0000303|PubMed:28935373}; AltName: Full=Lens fiber cell beaded filament protein CP 49 {ECO:0000303|PubMed:8636093}; Short=CP49 {ECO:0000303|PubMed:8636093}; AltName: Full=Lens intermediate filament-like light {ECO:0000303|PubMed:10729115}; Short=LIFL-L {ECO:0000303|PubMed:10729115};	8419	-	0.11453	55
28254	Q92552	MRPS27	0	RecName: Full=Small ribosomal subunit protein mS27 {ECO:0000303|PubMed:25838379}; AltName: Full=28S ribosomal protein S27, mitochondrial {ECO:0000305}; Short=MRP-S27; Short=S27mt; AltName: Full=Mitochondrial ribosomal protein S27 {ECO:0000312|HGNC:HGNC:14512}; Flags: Precursor;	23107	-	0.114528	142
9373	O00141	SGK1	0	RecName: Full=Serine/threonine-protein kinase Sgk1; EC=2.7.11.1; AltName: Full=Serum/glucocorticoid-regulated kinase 1;	6446	-	0.11451	31
40750	P59990	KRTAP12-1	0	RecName: Full=Keratin-associated protein 12-1; AltName: Full=High sulfur keratin-associated protein 12.1; AltName: Full=Keratin-associated protein 12.1;	353332	-	0.114506	57
